Ano,NomeConcelho,CodNomeConcelho,Sigla,PVotos,Sigla_2,Sigla_3,Sigla_4,PVotos_2,PVotos_3,PVotos_4,PVotos_outros
2015,Moita,MOITA,PS,33.2,PCP-PEV,PPD/PSD.CDS-PP,BE,28.4,15.6,13.9,6
2015,Torres Vedras,TORRES VEDRAS,PPD/PSD.CDS-PP,41.7,PS,BE,PCP-PEV,31.3,10.8,9,2.9
2015,Ribeira de Pena,RIBEIRA DE PENA,PPD/PSD.CDS-PP,51.4,PS,BE,PCP-PEV,39.4,3,2,1.4
2015,Viana do Castelo,VIANA DO CASTELO,PPD/PSD.CDS-PP,39.4,PS,BE,PCP-PEV,31.9,11.6,8.6,4
2015,Pampilhosa da Serra,PAMPILHOSA DA SERRA,PPD/PSD.CDS-PP,50.3,PS,BE,PCP-PEV,37,5.3,3.2,1.1
2015,Vila Nova de Poiares,VILA NOVA DE POIARES,PPD/PSD.CDS-PP,45.2,PS,BE,PCP-PEV,35.4,7.9,5.2,0.3
2015,Monforte,MONFORTE,PS,47,PPD/PSD.CDS-PP,PCP-PEV,BE,25.3,16,7.6,2
2015,Vagos,VAGOS,PPD/PSD.CDS-PP,73.4,PS,BE,PCP-PEV,13.2,6.1,2,1.6
2015,Castro Marim,CASTRO MARIM,PS,41.4,PPD/PSD.CDS-PP,BE,PCP-PEV,30.5,13.5,7.6,3.3
2015,Mortágua,MORTÃ\u0081GUA,PPD/PSD.CDS-PP,56,PS,BE,PCP-PEV,30.9,6.6,2.7,0
2015,Porto de Mós,PORTO DE MÃ“S,PPD/PSD.CDS-PP,53.9,PS,BE,PCP-PEV,25.6,9.5,3.3,2.3
2015,Monção,MONÃ‡ÃƒO,PPD/PSD.CDS-PP,53.1,PS,BE,PCP-PEV,30.8,7.1,2.6,2
2015,Barreiro,BARREIRO,PS,36.8,PCP-PEV,PPD/PSD.CDS-PP,BE,26.4,16.2,12.6,5.2
2015,Barrancos,BARRANCOS,PS,40.3,PPD/PSD.CDS-PP,PCP-PEV,BE,22.9,22.3,7.3,1.3
2015,Sobral de Monte Agraço,SOBRAL DE MONTE AGRAÃ‡O,PS,32.1,PPD/PSD.CDS-PP,PCP-PEV,BE,30.4,19.3,10.5,4.2
2015,Vila Verde,VILA VERDE,PPD/PSD.CDS-PP,59.7,PS,BE,PCP-PEV,24.7,6.6,2.8,2.4
2015,Matosinhos,MATOSINHOS,PS,37.8,PPD/PSD.CDS-PP,BE,PCP-PEV,34,13.8,7.6,3.4
2015,Montijo,MONTIJO,PS,35.2,PPD/PSD.CDS-PP,PCP-PEV,BE,28.7,13.8,13.5,5.7
2015,Nelas,NELAS,PPD/PSD.CDS-PP,47.9,PS,BE,PCP-PEV,33.4,8.6,4.5,1.2
2015,São João da Pesqueira,SÃƒO JOÃƒO DA PESQUEIRA,PPD/PSD.CDS-PP,55.8,PS,BE,PCP-PEV,29,5.3,3.7,3.3
2015,Vila do Conde,VILA DO CONDE,PPD/PSD.CDS-PP,42.9,PS,BE,PCP-PEV,35,10.2,5.5,2.9
2015,Batalha,BATALHA,PPD/PSD.CDS-PP,63.4,PS,BE,PCP-PEV,18.4,8.7,2.3,0.9
2015,Elvas,ELVAS,PS,46.4,PPD/PSD.CDS-PP,BE,PCP-PEV,29.2,11.2,7.2,2.7
2015,Leiria,LEIRIA,PPD/PSD.CDS-PP,55.9,PS,BE,PCP-PEV,23.1,10.1,3.3,2.5
2015,Vila Nova de Paiva,VILA NOVA DE PAIVA,PPD/PSD.CDS-PP,66.5,PS,BE,PCP-PEV,22.7,4,2.6,0.5
2015,Maia,MAIA,PPD/PSD.CDS-PP,39.7,PS,BE,PCP-PEV,32.6,13.7,6.9,3.2
2015,Grândola,GRÃ‚NDOLA,PS,37.2,PCP-PEV,PPD/PSD.CDS-PP,BE,27.4,19.1,9.5,4.1
2015,Arruda dos Vinhos,ARRUDA DOS VINHOS,PPD/PSD.CDS-PP,36.1,PS,BE,PCP-PEV,34.4,12.1,10.2,3.5
2015,Albufeira,ALBUFEIRA,PPD/PSD.CDS-PP,36.6,PS,BE,PCP-PEV,30.7,14.4,7.5,7
2015,Sever do Vouga,SEVER DO VOUGA,PPD/PSD.CDS-PP,66.5,PS,BE,PCP-PEV,19.2,6.7,2.6,1.1
2015,Idanha-a-Nova,IDANHA-A-NOVA,PS,48.9,PPD/PSD.CDS-PP,BE,PCP-PEV,32,6.9,5.4,2.2
2015,Estremoz,ESTREMOZ,PS,40.1,PPD/PSD.CDS-PP,PCP-PEV,BE,32.4,13.4,9,2
2015,Vila Velha de Ródão,VILA VELHA DE RÃ“DÃƒO,PS,51.8,PPD/PSD.CDS-PP,BE,PCP-PEV,28.7,7.4,6.9,3.1
2015,Fundão,FUNDÃƒO,PS,40.7,PPD/PSD.CDS-PP,BE,PCP-PEV,35,12.6,5.4,2.4
2015,Anadia,ANADIA,PPD/PSD.CDS-PP,60.9,PS,BE,PCP-PEV,23.5,7.3,3.4,0
2015,Santa Maria da Feira,SANTA MARIA DA FEIRA,PPD/PSD.CDS-PP,44.8,PS,BE,PCP-PEV,33.4,11.2,4.2,2.7
2015,Baião,BAIÃƒO,PS,47.9,PPD/PSD.CDS-PP,BE,PCP-PEV,38.8,6.2,3,0.7
2015,Almeida,ALMEIDA,PPD/PSD.CDS-PP,50.9,PS,BE,PCP-PEV,32.5,6.2,4.6,0.8
2015,Monchique,MONCHIQUE,PS,39.8,PPD/PSD.CDS-PP,BE,PCP-PEV,30.8,12.3,8.9,3.7
2015,Caldas da Rainha,CALDAS DA RAINHA,PPD/PSD.CDS-PP,47.1,PS,BE,PCP-PEV,27.6,12.1,5.1,3.6
2015,Santarém,SANTARÃ‰M,PPD/PSD.CDS-PP,37,PS,BE,PCP-PEV,36.8,10.3,9.1,3
2015,Vouzela,VOUZELA,PPD/PSD.CDS-PP,54.1,PS,BE,PCP-PEV,32.4,6.4,3,0.2
2015,Carrazeda de Ansiães,CARRAZEDA DE ANSIÃƒES,PPD/PSD.CDS-PP,52.9,PS,BE,PCP-PEV,32.1,6,3.5,1.2
2015,Gouveia,GOUVEIA,PPD/PSD.CDS-PP,46.1,PS,BE,PCP-PEV,38,6.8,5,0
2015,Moimenta da Beira,MOIMENTA DA BEIRA,PPD/PSD.CDS-PP,53.8,PS,BE,PCP-PEV,31.9,5.2,4,0.9
2015,Torre de Moncorvo,TORRE DE MONCORVO,PPD/PSD.CDS-PP,45.4,PS,BE,PCP-PEV,40.1,5.9,3.9,1.5
2015,Olhão,OLHÃƒO,PS,33.7,PPD/PSD.CDS-PP,BE,PCP-PEV,29.6,16.5,9.7,7
2015,Pedrógão Grande,PEDRÃ“GÃƒO GRANDE,PPD/PSD.CDS-PP,57.7,PS,BE,PDR,28.5,6.4,1.7,0.2
2015,Oliveira de Azeméis,OLIVEIRA DE AZEMÃ‰IS,PPD/PSD.CDS-PP,49.7,PS,BE,PCP-PEV,31.1,9.8,3.2,2.4
2015,Resende,RESENDE,PPD/PSD.CDS-PP,46,PS,BE,PCP-PEV,43,3.8,3.3,0.8
2015,Alpiarça,ALPIARÃ‡A,PS,33.2,PCP-PEV,PPD/PSD.CDS-PP,BE,32.7,17.6,9.6,2.9
2015,Mogadouro,MOGADOURO,PPD/PSD.CDS-PP,54.9,PS,BE,PCP-PEV,34.9,4.3,1.7,0
2015,Setúbal,SETÃšBAL,PS,35.2,PPD/PSD.CDS-PP,PCP-PEV,BE,25.5,16.2,14.3,5.8
2015,Castro Verde,CASTRO VERDE,PS,35.3,PCP-PEV,PPD/PSD.CDS-PP,BE,29.5,17.6,11.6,2.8
2015,Lousã,LOUSÃƒ,PS,41.1,PPD/PSD.CDS-PP,BE,PCP-PEV,35.5,11.9,5.2,1.1
2015,Santa Comba Dão,SANTA COMBA DÃƒO,PPD/PSD.CDS-PP,54.3,PS,BE,PCP-PEV,31.8,6.5,2.4,0.1
2015,Avis,AVIS,PCP-PEV,41.5,PS,PPD/PSD.CDS-PP,BE,30.7,16.9,6.6,1.3
2015,Entroncamento,ENTRONCAMENTO,PS,37.5,PPD/PSD.CDS-PP,BE,PCP-PEV,28.7,16.9,9.4,3.5
2015,Vila Viçosa,VILA VIÃ‡OSA,PS,38,PPD/PSD.CDS-PP,PCP-PEV,BE,29,18.1,10.3,1.8
2015,Vila de Rei,VILA DE REI,PPD/PSD.CDS-PP,66.2,PS,BE,PCP-PEV,19,5.5,2.9,0.3
2015,Figueiró dos Vinhos,FIGUEIRÃ“ DOS VINHOS,PPD/PSD.CDS-PP,54.9,PS,BE,PCP-PEV,32.3,5.9,2,0
2015,Fronteira,FRONTEIRA,PS,45.7,PPD/PSD.CDS-PP,PCP-PEV,BE,30.9,10.7,8.8,0.7
2015,Trofa,TROFA,PPD/PSD.CDS-PP,48.2,PS,BE,PCP-PEV,30.6,10.1,5.2,2.2
2015,Penedono,PENEDONO,PPD/PSD.CDS-PP,51.4,PS,BE,PCP-PEV,33.4,6.4,3.9,0
2015,Alijó,ALIJÃ“,PPD/PSD.CDS-PP,49,PS,BE,PCP-PEV,38,4.8,3.6,0.8
2015,Mesão Frio,MESÃƒO FRIO,PPD/PSD.CDS-PP,46.1,PS,BE,PCP-PEV,38.7,8,2.2,2.4
2015,Castanheira de Pêra,CASTANHEIRA DE PÃŠRA,PS,47.6,PPD/PSD.CDS-PP,BE,PCP-PEV,35.8,7.4,4,1.5
2015,Chamusca,CHAMUSCA,PS,40.2,PPD/PSD.CDS-PP,PCP-PEV,BE,25.1,18.4,9,3.7
2015,Valença,VALENÃ‡A,PPD/PSD.CDS-PP,50.4,PS,BE,PCP-PEV,31.4,7,4.1,2.9
2015,Alenquer,ALENQUER,PS,36.2,PPD/PSD.CDS-PP,PCP-PEV,BE,30.3,14.8,11.6,3.4
2015,São João da Madeira,SÃƒO JOÃƒO DA MADEIRA,PPD/PSD.CDS-PP,41.4,PS,BE,PCP-PEV,35.3,11.1,5.8,2.7
2015,Bragança,BRAGANÃ‡A,PPD/PSD.CDS-PP,48.4,PS,BE,PCP-PEV,36.7,6.9,3.5,0.6
2015,Vila do Bispo,VILA DO BISPO,PS,41.8,PPD/PSD.CDS-PP,BE,PCP-PEV,26.4,13.5,9.1,4.6
2011,Vila Real de Santo António,VILA REAL DE SANTO ANTÃ“NIO,PPD/PSD,34,PS,PCP-PEV,CDS/PP,26,15.2,9.8,11.6
2011,Nazaré,NAZARÃ‰,PPD/PSD,39.7,PS,CDS/PP,PCP-PEV,29.6,9.8,8.6,8.2
2011,Oliveira do Bairro,OLIVEIRA DO BAIRRO,PPD/PSD,60.3,CDS/PP,PS,BE,20.2,12,3,1.4
2011,Cuba,CUBA,PCP-PEV,33.8,PS,PPD/PSD,CDS/PP,31.5,21,6.1,4.3
2011,Santa Marta de Penaguião,SANTA MARTA DE PENAGUIÃƒO,PPD/PSD,43.7,PS,CDS/PP,PCP-PEV,41.1,8,2.9,1.4
2011,Tarouca,TAROUCA,PPD/PSD,50.4,PS,CDS/PP,PCP-PEV,24.8,14.9,3.5,3.5
2011,Montemor-o-Velho,MONTEMOR-O-VELHO,PPD/PSD,36.1,PS,CDS/PP,PCP-PEV,35.2,11.7,6.8,5.1
2011,Alvito,ALVITO,PS,30.2,PPD/PSD,PCP-PEV,CDS/PP,28.9,23.2,9.6,4.5
2011,Proença-a-Nova,PROENÃ‡A-A-NOVA,PPD/PSD,53.2,PS,CDS/PP,BE,28.8,11.7,1.6,0
2011,Constância,CONSTÃ‚NCIA,PS,32.5,PPD/PSD,PCP-PEV,CDS/PP,28,14.2,14.1,6.5
2011,Alcácer do Sal,ALCÃ\u0081CER DO SAL,PS,31.8,PCP-PEV,PPD/PSD,CDS/PP,29.9,18.4,7.7,9.6
2011,Reguengos de Monsaraz,REGUENGOS DE MONSARAZ,PS,40.2,PPD/PSD,PCP-PEV,CDS/PP,30.3,13.5,6.8,6.1
2011,Celorico da Beira,CELORICO DA BEIRA,PPD/PSD,51.2,PS,CDS/PP,BE,28.1,10.8,4.3,2.2
2011,Murtosa,MURTOSA,PPD/PSD,62.9,PS,CDS/PP,PCP-PEV,14.5,12.2,3.3,3.8
2011,Miranda do Corvo,MIRANDA DO CORVO,PPD/PSD,41,PS,CDS/PP,BE,36.2,7.6,5.9,4.3
2011,Penalva do Castelo,PENALVA DO CASTELO,PPD/PSD,49.6,PS,CDS/PP,PCP-PEV,29.2,12.7,3.7,0.8
2011,Ovar,OVAR,PPD/PSD,39.5,PS,CDS/PP,PCP-PEV,32.6,9.6,7.2,6.8
2011,Azambuja,AZAMBUJA,PS,32.8,PPD/PSD,PCP-PEV,CDS/PP,27.1,15.9,10.4,9.2
2011,Lamego,LAMEGO,PPD/PSD,47.8,PS,CDS/PP,PCP-PEV,29.7,13.8,3.6,2.3
2011,Coimbra,COIMBRA,PPD/PSD,37.7,PS,CDS/PP,PCP-PEV,30,11.6,8.8,7.3
2011,Loures,LOURES,PS,32.5,PPD/PSD,PCP-PEV,CDS/PP,29.9,14.5,11.8,7.1
2011,São Brás de Alportel,SÃƒO BRÃ\u0081S DE ALPORTEL,PPD/PSD,40.9,PS,CDS/PP,PCP-PEV,24.5,14.2,8,7.6
2011,Póvoa de Lanhoso,PÃ“VOA DE LANHOSO,PPD/PSD,48.5,PS,CDS/PP,PCP-PEV,32.4,10.7,2.8,2.4
2011,Abrantes,ABRANTES,PS,33.8,PPD/PSD,CDS/PP,PCP-PEV,32.5,12.6,8.3,8.5
2011,Terras de Bouro,TERRAS DE BOURO,PPD/PSD,51.8,PS,CDS/PP,PCP-PEV,27.9,11.2,3.2,2.6
2011,Esposende,ESPOSENDE,PPD/PSD,51.4,PS,CDS/PP,PCP-PEV,21.1,15.3,4.3,3.6
2011,Vinhais,VINHAIS,PPD/PSD,51.9,PS,CDS/PP,PCP-PEV,31.5,10.4,1.9,1.1
2011,Vimioso,VIMIOSO,PPD/PSD,63.3,PS,CDS/PP,PCP-PEV,26.2,5.2,1.3,0.8
2011,Almada,ALMADA,PS,29.1,PPD/PSD,PCP-PEV,CDS/PP,28.6,17.7,12.8,7.9
2011,Alfândega da Fé,ALFÃ‚NDEGA DA FÃ‰,PPD/PSD,49.8,PS,CDS/PP,PCP-PEV,35.9,8.3,2,0.8
2011,Cadaval,CADAVAL,PPD/PSD,43.9,PS,CDS/PP,PCP-PEV,30.9,11.9,5,3.9
2011,Castelo de Vide,CASTELO DE VIDE,PPD/PSD,39.4,PS,CDS/PP,PCP-PEV,32.3,10.3,7.7,5.7
2011,Lousada,LOUSADA,PPD/PSD,42.1,PS,CDS/PP,PCP-PEV,39.7,7.4,4.1,3.8
2011,Crato,CRATO,PPD/PSD,34.2,PPD/PSD,PCP-PEV,CDS/PP,34.2,14.3,9.7,3.7
2011,Bombarral,BOMBARRAL,PPD/PSD,42.5,PS,CDS/PP,PCP-PEV,22.8,17.5,8.2,4.2
2011,Sousel,SOUSEL,PPD/PSD,36.3,PS,PCP-PEV,CDS/PP,29.8,17.2,9.6,4
2011,Oliveira de Frades,OLIVEIRA DE FRADES,PPD/PSD,55.7,PS,CDS/PP,PCP-PEV,22.6,13.5,2.7,1.1
2011,Viana do Alentejo,VIANA DO ALENTEJO,PCP-PEV,32.1,PS,PPD/PSD,CDS/PP,26.4,22.3,7.3,8.9
2011,Campo Maior,CAMPO MAIOR,PS,45.8,PPD/PSD,PCP-PEV,CDS/PP,20.3,19.3,6.3,4.7
2011,Silves,SILVES,PPD/PSD,35.5,PS,PCP-PEV,CDS/PP,23.7,12.9,12,11.2
2011,Valongo,VALONGO,PPD/PSD,37.5,PS,CDS/PP,PCP-PEV,34.9,9.3,7.8,6.2
2011,Sertã,SERTÃƒ,PPD/PSD,55.9,PS,CDS/PP,BE,22.8,12.5,2.8,0.7
2011,Barcelos,BARCELOS,PPD/PSD,48.8,PS,CDS/PP,BE,29.2,10.5,3.9,3.8
2011,Borba,BORBA,PS,41,PPD/PSD,PCP-PEV,CDS/PP,24.4,17.9,6.4,6.7
2011,Beja,BEJA,PS,28.5,PPD/PSD,PCP-PEV,CDS/PP,27.6,25.1,8.8,6.9
2011,Lagos,LAGOS,PPD/PSD,33.7,PS,CDS/PP,PCP-PEV,25.6,13,10.5,12.2
2011,Vila Real,VILA REAL,PPD/PSD,52.5,PS,CDS/PP,PCP-PEV,28.1,9.5,4,3.1
2011,Gondomar,GONDOMAR,PPD/PSD,36.8,PS,PCP-PEV,CDS/PP,33.4,9.7,9.3,6.5
2011,Almodôvar,ALMODÃ”VAR,PPD/PSD,39,PS,PCP-PEV,CDS/PP,33.8,10.1,6.4,7.2
2011,Benavente,BENAVENTE,PPD/PSD,31.9,PS,PCP-PEV,CDS/PP,25.4,16.7,13.4,8.7
2011,Sátão,SÃ\u0081TÃƒO,PPD/PSD,53.9,PS,CDS/PP,BE,21.3,18.2,2.3,0.5
2011,Peso da Régua,PESO DA RÃ‰GUA,PPD/PSD,42.9,PS,CDS/PP,PCP-PEV,35.8,10.3,5.4,3
2011,Sesimbra,SESIMBRA,PPD/PSD,28.5,PS,PCP-PEV,CDS/PP,27.1,17,13.7,9.3
2011,Felgueiras,FELGUEIRAS,PPD/PSD,41.4,PS,CDS/PP,PCP-PEV,39.2,7.9,4,4.6
2011,Mafra,MAFRA,PPD/PSD,41.9,PS,CDS/PP,PCP-PEV,25.2,14.4,6.4,6.8
2011,Tomar,TOMAR,PPD/PSD,43.2,PS,CDS/PP,BE,27.1,12.7,6.2,5.5
2011,Alcochete,ALCOCHETE,PPD/PSD,29.3,PS,PCP-PEV,CDS/PP,24.9,19.2,14.4,7.9
2011,Mirandela,MIRANDELA,PPD/PSD,55.4,PS,CDS/PP,PCP-PEV,19.9,16.1,3.6,2.2
2011,Ferreira do Zêzere,FERREIRA DO ZÃŠZERE,PPD/PSD,55,PS,CDS/PP,BE,24.4,9.6,3.7,2.4
2011,Fafe,FAFE,PS,41.7,PPD/PSD,CDS/PP,PCP-PEV,38.5,8.2,4.2,3.6
2011,Figueira de Castelo Rodrigo,FIGUEIRA DE CASTELO RODRIGO,PPD/PSD,54.9,PS,CDS/PP,BE,31.2,7.7,2.6,0.8
2011,Melgaço,MELGAÃ‡O,PPD/PSD,47.9,PS,CDS/PP,BE,37.3,7.7,2.7,0.5
2011,Castelo de Paiva,CASTELO DE PAIVA,PPD/PSD,45.3,PS,CDS/PP,BE,38.4,7.9,3.6,1.8
2011,Penafiel,PENAFIEL,PPD/PSD,44.8,PS,CDS/PP,PCP-PEV,35.5,8,4.5,3.6
2011,Mourão,MOURÃƒO,PS,38.5,PPD/PSD,PCP-PEV,CDS/PP,35.4,10.6,7.4,5.1
2011,Vila Flor,VILA FLOR,PPD/PSD,47.1,PS,CDS/PP,PCP-PEV,32.8,11.7,3.2,2.6
2011,Tábua,TÃ\u0081BUA,PPD/PSD,49,PS,CDS/PP,PCP-PEV,30.5,8.8,4.8,2.7
2011,Seixal,SEIXAL,PS,29.9,PPD/PSD,PCP-PEV,CDS/PP,25.9,19.7,12.9,7.5
2011,Coruche,CORUCHE,PS,31.7,PPD/PSD,PCP-PEV,CDS/PP,27.3,21.6,10,6.4
2011,Cascais,CASCAIS,PPD/PSD,41.4,PS,CDS/PP,PCP-PEV,23.2,18.2,6.7,6.9
2011,Sardoal,SARDOAL,PPD/PSD,47.6,PS,CDS/PP,PCP-PEV,23.3,13,5,6.7
2011,Ourique,OURIQUE,PPD/PSD,41.4,PS,PCP-PEV,CDS/PP,29.7,14.4,6.8,4
2011,Murça,MURÃ‡A,PPD/PSD,53.4,PS,CDS/PP,BE,31.1,8.8,2.3,0.9
2011,Montemor-o-Novo,MONTEMOR-O-NOVO,PCP-PEV,34.4,PS,PPD/PSD,CDS/PP,27.1,21.9,7.6,5.6
2011,Peniche,PENICHE,PPD/PSD,39.8,PS,CDS/PP,PCP-PEV,26,11.5,11,7.3
2011,Nisa,NISA,PPD/PSD,37.5,PS,PCP-PEV,CDS/PP,34,11.3,9.6,3.6
2011,Miranda do Douro,MIRANDA DO DOURO,PPD/PSD,56.6,PS,CDS/PP,BE,29.9,7.5,1.8,0
2011,Vendas Novas,VENDAS NOVAS,PPD/PSD,29.9,PCP-PEV,PS,CDS/PP,27,23.6,10.2,5.4
2011,Redondo,REDONDO,PS,34.6,PPD/PSD,PCP-PEV,CDS/PP,25,18.9,9.4,9.5
2011,Freixo de Espada à Cinta,FREIXO DE ESPADA Ã€ CINTA,PPD/PSD,53.2,PS,CDS/PP,BE,32.6,6.4,2.4,3.1
2011,Mora,MORA,PCP-PEV,36.1,PS,PPD/PSD,CDS/PP,24.8,23.7,7,5.1
2011,Boticas,BOTICAS,PPD/PSD,68.3,PS,CDS/PP,PCP-PEV,22.2,3.9,2.3,0.6
2011,Mira,MIRA,PPD/PSD,52.6,PS,CDS/PP,BE,28.4,9.6,3.9,1
2011,Oeiras,OEIRAS,PPD/PSD,39.7,PS,CDS/PP,PCP-PEV,25.3,16.2,8,6.7
2011,Vizela,VIZELA,PS,52.1,PPD/PSD,CDS/PP,BE,27.1,7.2,5,5.8
2011,Aljustrel,ALJUSTREL,PCP-PEV,38.9,PS,PPD/PSD,BE,32.4,13.8,5.4,6.7
2011,Guarda,GUARDA,PPD/PSD,43.4,PS,CDS/PP,BE,30,14,4.9,3
2011,Paredes de Coura,PAREDES DE COURA,PPD/PSD,45.7,PS,CDS/PP,PCP-PEV,30.8,8.7,5,4.4
2011,Castelo Branco,CASTELO BRANCO,PPD/PSD,39.9,PS,CDS/PP,BE,34,11.3,5.7,4.6
2011,Soure,SOURE,PS,37.3,PPD/PSD,CDS/PP,PCP-PEV,36,8.9,7.2,4.4
2011,Chaves,CHAVES,PPD/PSD,56.8,PS,CDS/PP,PCP-PEV,26.3,8.5,3.2,1.7
2011,Ponte da Barca,PONTE DA BARCA,PPD/PSD,51.5,PS,CDS/PP,PCP-PEV,33.8,7.8,2.7,1.3
2011,Alandroal,ALANDROAL,PS,37.1,PCP-PEV,PPD/PSD,CDS/PP,27.4,20.5,5.8,6.9
2011,Vidigueira,VIDIGUEIRA,PS,32,PCP-PEV,PPD/PSD,CDS/PP,25.5,23,8.2,7.3
2011,Mealhada,MEALHADA,PPD/PSD,38.8,PS,CDS/PP,PCP-PEV,36.6,8.4,6.6,4.8
2011,Vieira do Minho,VIEIRA DO MINHO,PPD/PSD,47.9,PS,CDS/PP,BE,33.8,9,2.9,3.4
2011,Mêda,MÃŠDA,PPD/PSD,55.8,PS,CDS/PP,PCP-PEV,26.2,12.1,2.1,0.5
2011,Santo Tirso,SANTO TIRSO,PS,40.1,PPD/PSD,CDS/PP,PCP-PEV,38.4,8.6,5.5,4.2
2011,Vila Nova de Foz Côa,VILA NOVA DE FOZ CÃ”A,PPD/PSD,50.8,PS,CDS/PP,PCP-PEV,32.1,9,2.9,1.4
2011,Ponte de Lima,PONTE DE LIMA,PPD/PSD,47.3,CDS/PP,PS,PCP-PEV,23.8,20.2,3.5,1.7
2011,Évora,Ã‰VORA,PPD/PSD,32.5,PS,PCP-PEV,CDS/PP,27.8,18.4,11,6.7
2011,Cabeceiras de Basto,CABECEIRAS DE BASTO,PPD/PSD,43.7,PS,CDS/PP,PCP-PEV,41.8,7.1,2.4,2.1
2011,Cartaxo,CARTAXO,PPD/PSD,32.3,PS,CDS/PP,PCP-PEV,30.9,12.3,10.8,9.2
2011,Marinha Grande,MARINHA GRANDE,PS,28.3,PPD/PSD,PCP-PEV,BE,27.3,18.2,10.3,10.9
2011,Moura,MOURA,PS,36.9,PCP-PEV,PPD/PSD,CDS/PP,24.6,22,8.4,4.4
2011,Oleiros,OLEIROS,PPD/PSD,65.4,PS,CDS/PP,BE,20.4,9.1,1.1,0
2011,Carregal do Sal,CARREGAL DO SAL,PPD/PSD,52.9,PS,CDS/PP,BE,24.9,13.8,2.9,1.1
2011,Ansião,ANSIÃƒO,PPD/PSD,62,PS,CDS/PP,BE,20.9,9.8,2.4,0.2
2011,Trancoso,TRANCOSO,PPD/PSD,54.1,PS,CDS/PP,BE,25.8,11.4,3.2,1.1
2011,Lisboa,LISBOA,PPD/PSD,37.5,PS,CDS/PP,PCP-PEV,27.5,15.3,8.6,7.5
2011,Pinhel,PINHEL,PPD/PSD,55,PS,CDS/PP,PCP-PEV,22.8,13,3.5,1.5
2011,Arraiolos,ARRAIOLOS,PCP-PEV,37.2,PS,PPD/PSD,CDS/PP,25.7,21.4,6.5,5.8
2011,Espinho,ESPINHO,PPD/PSD,41,PS,CDS/PP,PCP-PEV,30.4,10.4,8.4,6.1
2011,Covilhã,COVILHÃƒ,PS,46.2,PPD/PSD,PCP-PEV,CDS/PP,27.9,8.8,8.2,4.8
2011,Ponte de Sor,PONTE DE SOR,PS,30.6,PPD/PSD,PCP-PEV,CDS/PP,27.1,22.1,9.9,6.5
2011,Almeirim,ALMEIRIM,PS,32.6,PPD/PSD,CDS/PP,PCP-PEV,31.4,12.9,11.2,8.1
2011,Amadora,AMADORA,PS,32.9,PPD/PSD,CDS/PP,PCP-PEV,30.9,12.7,11.7,7.8
2011,Manteigas,MANTEIGAS,PPD/PSD,39.5,PS,CDS/PP,PCP-PEV,36.4,9.7,7.1,3.3
2011,Fornos de Algodres,FORNOS DE ALGODRES,PPD/PSD,49,PS,CDS/PP,BE,28.8,14.6,2.4,1.3
2011,Alcanena,ALCANENA,PPD/PSD,43.3,PS,CDS/PP,PCP-PEV,23.5,12.8,9.3,6.7
2011,Golegã,GOLEGÃƒ,PPD/PSD,30.2,PS,CDS/PP,PCP-PEV,26.1,16.1,15.3,8.8
2011,Armamar,ARMAMAR,PPD/PSD,54.8,PS,CDS/PP,PCP-PEV,22.3,13.2,5.1,1.5
2011,Viseu,VISEU,PPD/PSD,50.8,PS,CDS/PP,BE,24.9,13.9,4.3,1.7
2011,Albergaria-a-Velha,ALBERGARIA-A-VELHA,PPD/PSD,45.6,PS,CDS/PP,BE,23.1,20.2,4,3.2
2011,Cantanhede,CANTANHEDE,PPD/PSD,55.1,PS,CDS/PP,BE,23.2,10.6,4.2,1.9
2011,Rio Maior,RIO MAIOR,PPD/PSD,51.7,PS,CDS/PP,PCP-PEV,22.4,13.5,4.2,3.7
2011,Alcobaça,ALCOBAÃ‡A,PPD/PSD,50.2,PS,CDS/PP,BE,22.9,12.7,5,3.8
2011,Portimão,PORTIMÃƒO,PPD/PSD,36.7,PS,CDS/PP,BE,24,14.9,10,10.4
2011,Lourinhã,LOURINHÃƒ,PPD/PSD,53,PS,CDS/PP,BE,20.5,12.7,4.8,4.3
2011,Portel,PORTEL,PS,36,PCP-PEV,PPD/PSD,CDS/PP,33.7,15.9,5.2,6.4
2011,Vila Nova de Cerveira,VILA NOVA DE CERVEIRA,PPD/PSD,46.2,PS,CDS/PP,BE,32.8,8.8,4.8,3.2
2011,Faro,FARO,PPD/PSD,38.3,PS,CDS/PP,PCP-PEV,24.6,13.4,9.2,10
2011,Vila Franca de Xira,VILA FRANCA DE XIRA,PS,31.7,PPD/PSD,PCP-PEV,CDS/PP,25.8,17.6,11.9,8.7
2011,Montalegre,MONTALEGRE,PPD/PSD,51.6,PS,CDS/PP,BE,38,5.5,1.5,0.8
2011,Vale de Cambra,VALE DE CAMBRA,PPD/PSD,44.7,PS,CDS/PP,BE,25.3,19.6,4.2,1.6
2011,Ílhavo,Ã\u008dLHAVO,PPD/PSD,48.3,PS,CDS/PP,BE,21.1,16.2,5.9,3.9
2011,Mondim de Basto,MONDIM DE BASTO,PPD/PSD,47.8,PS,CDS/PP,PCP-PEV,27,18.1,2.5,2.8
2011,Alcoutim,ALCOUTIM,PPD/PSD,44.5,PS,CDS/PP,PCP-PEV,36.2,7.7,5.8,2.4
2011,Celorico de Basto,CELORICO DE BASTO,PPD/PSD,51.4,PS,CDS/PP,PCP-PEV,27.5,12.6,2.5,3
